A,B,C,D,target
792.0,0.0,759.0,468.0,6081.0
509.0,473.0,356.0,668.0,5219.0
469.0,186.0,888.0,92.0,6074.0
221.0,497.0,997.0,73.0,7027.5
535.0,514.0,261.0,631.0,4863.5
45.0,892.0,865.0,832.0,8339.0
700.0,560.0,217.0,255.0,4547.5
664.0,616.0,697.0,227.0,7001.5
164.0,308.0,738.0,157.0,5177.5
715.0,522.0,490.0,16.0,5470.0
605.0,601.0,616.0,714.0,7164.0
370.0,553.0,56.0,193.0,2968.5
141.0,638.0,795.0,815.0,7393.5
124.0,805.0,32.0,961.0,4264.5
999.0,573.0,410.0,973.0,7226.5
609.0,249.0,583.0,466.0,5579.0
22.0,819.0,469.0,298.0,5293.0
408.0,195.0,782.0,553.0,6140.5
789.0,765.0,90.0,320.0,4803.0
503.0,486.0,17.0,714.0,3620.0
857.0,478.0,985.0,529.0,8866.5
637.0,841.0,147.0,340.0,5042.0
973.0,905.0,56.0,372.0,5499.0
862.0,707.0,51.0,808.0,5312.0
840.0,395.0,560.0,769.0,6818.5
978.0,353.0,912.0,902.0,8928.0
537.0,846.0,111.0,361.0,4708.5
901.0,673.0,923.0,238.0,8793.0
79.0,594.0,927.0,66.0,6674.0
812.0,572.0,150.0,976.0,5554.0
963.0,662.0,809.0,625.0,8894.5
949.0,695.0,542.0,305.0,7150.5
17.0,460.0,885.0,379.0,6407.5
147.0,539.0,121.0,250.0,2891.0
250.0,770.0,617.0,338.0,6402.0
371.0,141.0,608.0,611.0,5121.5
664.0,425.0,831.0,705.0,7815.5
378.0,411.0,741.0,643.0,6658.5
978.0,910.0,991.0,202.0,9944.0
173.0,296.0,667.0,60.0,4659.0
207.0,871.0,895.0,87.0,7632.5
582.0,35.0,346.0,768.0,4151.0
840.0,456.0,351.0,121.0,4984.5
367.0,221.0,936.0,506.0,6836.0
70.0,748.0,918.0,592.0,7862.0
215.0,759.0,418.0,361.0,5338.5
652.0,945.0,398.0,847.0,7399.5
15.0,192.0,63.0,440.0,1581.0
962.0,425.0,750.0,568.0,7801.0
710.0,429.0,225.0,535.0,4634.5
947.0,618.0,239.0,324.0,5429.0
674.0,725.0,982.0,767.0,9583.5
533.0,602.0,178.0,1000.0,5262.0
646.0,294.0,351.0,8.0,3941.0
471.0,940.0,36.0,569.0,4795.5
489.0,47.0,719.0,389.0,5297.5
464.0,151.0,5.0,719.0,2484.5
674.0,62.0,623.0,567.0,5499.5
415.0,135.0,893.0,192.0,5988.0
47.0,302.0,456.0,871.0,4586.5
599.0,214.0,508.0,186.0,4659.0
752.0,558.0,955.0,3.0,7957.5
511.0,370.0,174.0,677.0,4017.5
710.0,910.0,817.0,204.0,8541.0
628.0,859.0,30.0,237.0,4338.5
415.0,63.0,131.0,985.0,3151.5
451.0,868.0,982.0,158.0,8653.0
396.0,997.0,911.0,744.0,9454.0
474.0,951.0,26.0,916.0,5305.0
106.0,866.0,885.0,683.0,8259.5
236.0,953.0,438.0,999.0,7019.5
729.0,114.0,90.0,93.0,2389.5
334.0,300.0,886.0,349.0,6521.5
597.0,441.0,885.0,218.0,7269.0
298.0,247.0,629.0,783.0,5656.5
204.0,431.0,755.0,121.0,5657.5
886.0,685.0,403.0,808.0,7054.0
0.0,449.0,839.0,201.0,5843.5
845.0,609.0,909.0,141.0,8273.5
507.0,740.0,409.0,151.0,5505.5
448.0,574.0,601.0,494.0,6364.0
476.0,471.0,205.0,81.0,3511.5
86.0,902.0,410.0,305.0,5385.5
762.0,999.0,405.0,263.0,6940.5
218.0,802.0,713.0,569.0,7260.5
758.0,781.0,461.0,186.0,6443.0
351.0,15.0,379.0,418.0,3269.0
468.0,179.0,706.0,332.0,5501.0
999.0,546.0,291.0,512.0,5859.0
472.0,983.0,592.0,908.0,8215.0
326.0,516.0,348.0,954.0,5371.0
91.0,72.0,414.0,946.0,3887.0
385.0,44.0,242.0,53.0,2191.5
625.0,83.0,82.0,121.0,2090.5
829.0,465.0,560.0,970.0,7308.0
957.0,526.0,786.0,783.0,8596.5
691.0,463.0,795.0,648.0,7718.0
259.0,536.0,744.0,907.0,7206.5
295.0,967.0,76.0,613.0,4790.5
443.0,904.0,146.0,470.0,5033.0
768.0,668.0,687.0,300.0,7425.0
499.0,227.0,793.0,752.0,6772.0
565.0,128.0,816.0,484.0,6320.0
591.0,408.0,697.0,344.0,6407.0
457.0,854.0,962.0,506.0,9045.0
640.0,498.0,508.0,436.0,5968.0
672.0,72.0,582.0,873.0,5779.5
802.0,679.0,375.0,664.0,6512.0
150.0,331.0,782.0,807.0,6413.5
267.0,325.0,629.0,717.0,5729.5
546.0,11.0,367.0,614.0,3881.0
670.0,820.0,575.0,431.0,7321.5
75.0,468.0,721.0,550.0,5984.0
727.0,69.0,733.0,840.0,6586.0
335.0,985.0,413.0,466.0,6389.0
260.0,182.0,171.0,606.0,2830.0
756.0,529.0,345.0,690.0,5859.0
671.0,763.0,837.0,830.0,9061.0
515.0,960.0,594.0,518.0,7657.0
382.0,683.0,425.0,732.0,6036.0
330.0,36.0,522.0,698.0,4425.0
164.0,164.0,363.0,750.0,3760.0
88.0,637.0,802.0,602.0,7000.0
679.0,263.0,244.0,678.0,4384.0
384.0,438.0,987.0,100.0,7167.0
989.0,169.0,592.0,969.0,6898.5
307.0,732.0,428.0,67.0,5050.5
948.0,640.0,708.0,949.0,8779.5
969.0,81.0,779.0,310.0,6541.0
497.0,101.0,807.0,513.0,6101.5
826.0,848.0,890.0,328.0,9138.0
847.0,105.0,399.0,254.0,4385.0
275.0,972.0,659.0,204.0,7067.0
904.0,107.0,9.0,631.0,3120.5
87.0,108.0,230.0,497.0,2393.5
734.0,251.0,527.0,814.0,6077.0
369.0,743.0,526.0,352.0,6125.0
933.0,91.0,13.0,502.0,2957.0
60.0,474.0,207.0,595.0,3469.5
895.0,743.0,842.0,168.0,8481.0
437.0,661.0,191.0,685.0,4839.5
732.0,893.0,415.0,928.0,7610.0
37.0,543.0,113.0,374.0,2829.0
244.0,784.0,750.0,796.0,7784.0
595.0,490.0,139.0,489.0,4088.5
716.0,118.0,59.0,678.0,3098.0
412.0,814.0,280.0,548.0,5488.0
606.0,737.0,911.0,726.0,9067.0
469.0,190.0,888.0,320.0,6428.0
552.0,328.0,146.0,674.0,3829.0
871.0,117.0,353.0,349.0,4381.5
906.0,36.0,6.0,372.0,2508.0
376.0,170.0,670.0,510.0,5377.0
212.0,29.0,193.0,979.0,2944.5
891.0,514.0,875.0,423.0,8333.5
201.0,386.0,304.0,375.0,3642.5
675.0,218.0,757.0,730.0,6884.0
328.0,882.0,172.0,688.0,5194.0
198.0,361.0,779.0,932.0,6772.0
682.0,944.0,483.0,775.0,7773.5
695.0,784.0,70.0,50.0,4167.0
598.0,312.0,104.0,605.0,3559.5
807.0,118.0,336.0,587.0,4528.5
708.0,996.0,495.0,618.0,7806.0
56.0,400.0,400.0,926.0,4701.0
602.0,818.0,59.0,856.0,5237.0
539.0,857.0,547.0,861.0,7675.5
218.0,114.0,980.0,884.0,7004.0
375.0,144.0,756.0,661.0,5953.5
60.0,839.0,170.0,195.0,3779.5
403.0,886.0,411.0,578.0,6386.0
462.0,884.0,413.0,419.0,6269.5
484.0,233.0,144.0,375.0,2949.5
260.0,277.0,290.0,812.0,4019.0
164.0,193.0,475.0,670.0,4287.0
576.0,892.0,467.0,104.0,6319.0
459.0,147.0,503.0,204.0,4180.0
309.0,623.0,525.0,916.0,6486.0
778.0,183.0,488.0,601.0,5446.5
317.0,938.0,927.0,66.0,8182.0
544.0,981.0,532.0,914.0,8062.0
18.0,20.0,206.0,612.0,2044.0
999.0,741.0,682.0,623.0,8565.5
719.0,319.0,651.0,107.0,5810.5
294.0,96.0,634.0,450.0,4721.0
507.0,988.0,240.0,832.0,6426.0
733.0,124.0,174.0,450.0,3383.0
104.0,570.0,790.0,135.0,6070.5
414.0,909.0,375.0,901.0,6781.5
259.0,348.0,833.0,979.0,7195.5
71.0,374.0,131.0,862.0,3212.0
20.0,88.0,871.0,606.0,5568.0
539.0,424.0,506.0,446.0,5549.0
371.0,349.0,819.0,873.0,7193.5
550.0,635.0,900.0,28.0,7547.0
610.0,810.0,191.0,287.0,5035.5
313.0,952.0,315.0,693.0,6096.5
71.0,539.0,952.0,205.0,6826.5
906.0,291.0,932.0,289.0,7778.5
923.0,471.0,622.0,339.0,6877.5
541.0,308.0,393.0,932.0,5369.0
933.0,432.0,944.0,112.0,8050.0
919.0,501.0,96.0,72.0,3929.0
935.0,530.0,671.0,861.0,8106.5
911.0,928.0,723.0,653.0,9200.5
586.0,27.0,461.0,707.0,4618.5
502.0,154.0,585.0,318.0,4868.0
839.0,611.0,345.0,764.0,6382.0
873.0,991.0,33.0,196.0,5178.0
332.0,344.0,317.0,825.0,4518.5
116.0,372.0,967.0,785.0,7360.5
969.0,935.0,986.0,134.0,9874.0
222.0,823.0,2.0,829.0,4166.5
604.0,268.0,896.0,702.0,7545.0
395.0,624.0,345.0,344.0,4903.0
833.0,319.0,739.0,511.0,7084.5
446.0,609.0,121.0,599.0,4222.5
823.0,469.0,616.0,127.0,6323.5
308.0,568.0,425.0,780.0,5615.0
420.0,212.0,562.0,33.0,4335.5
147.0,666.0,139.0,782.0,4160.0
840.0,223.0,960.0,63.0,7243.5
480.0,807.0,518.0,828.0,7213.0
545.0,2.0,297.0,388.0,3163.0
884.0,649.0,493.0,921.0,7561.5
6.0,155.0,543.0,703.0,4246.5
697.0,562.0,757.0,785.0,8042.5
685.0,378.0,393.0,761.0,5610.5
741.0,961.0,874.0,345.0,9252.5
15.0,488.0,678.0,425.0,5521.5
835.0,641.0,978.0,601.0,9384.5
418.0,308.0,732.0,92.0,5558.0
542.0,847.0,557.0,840.0,7670.0
386.0,171.0,750.0,805.0,6242.5
236.0,759.0,811.0,432.0,7452.0
944.0,246.0,745.0,662.0,7344.0
673.0,59.0,867.0,397.0,6453.5
968.0,205.0,855.0,398.0,7423.0
874.0,887.0,626.0,944.0,8955.0
572.0,215.0,219.0,657.0,3869.5
591.0,628.0,73.0,142.0,3644.0
141.0,645.0,588.0,191.0,5443.5
273.0,892.0,539.0,692.0,6955.0
119.0,823.0,775.0,157.0,6817.5
157.0,583.0,362.0,525.0,4660.5
61.0,483.0,331.0,779.0,4394.5
222.0,302.0,384.0,120.0,3450.0
579.0,582.0,595.0,468.0,6581.0
458.0,555.0,262.0,665.0,4888.5
403.0,496.0,753.0,295.0,6501.5
413.0,393.0,9.0,806.0,3259.0
215.0,582.0,520.0,224.0,5112.0
843.0,179.0,645.0,19.0,5476.5
613.0,93.0,986.0,855.0,7717.5
754.0,1000.0,531.0,480.0,7883.0
405.0,237.0,298.0,736.0,4115.0
935.0,504.0,971.0,680.0,9257.0
819.0,360.0,789.0,792.0,7851.0
563.0,360.0,226.0,612.0,4254.0
91.0,983.0,717.0,905.0,8073.5
510.0,418.0,307.0,629.0,4752.5
53.0,705.0,786.0,106.0,6310.0
541.0,679.0,434.0,568.0,6141.0
746.0,463.0,158.0,896.0,5015.0
59.0,903.0,354.0,897.0,5942.5
102.0,885.0,535.0,8.0,5546.0
361.0,83.0,463.0,579.0,4154.5
843.0,456.0,720.0,973.0,8113.5
806.0,423.0,740.0,263.0,6975.5
861.0,403.0,970.0,16.0,7805.0
580.0,167.0,379.0,448.0,4228.0
423.0,252.0,713.0,224.0,5503.0
29.0,96.0,238.0,653.0,2515.5
220.0,260.0,163.0,981.0,3506.5
703.0,7.0,688.0,545.0,5684.5
122.0,578.0,203.0,991.0,4479.5
418.0,263.0,878.0,451.0,6691.5
678.0,825.0,881.0,471.0,8942.5
277.0,346.0,139.0,787.0,3467.5
351.0,658.0,937.0,236.0,7715.0
623.0,361.0,455.0,155.0,4836.5
599.0,772.0,893.0,551.0,8805.5
450.0,512.0,15.0,843.0,3775.5
418.0,800.0,306.0,343.0,5280.5
458.0,89.0,578.0,637.0,5028.5
489.0,581.0,141.0,719.0,4504.5
602.0,111.0,614.0,237.0,4962.5
43.0,928.0,553.0,236.0,5989.0
179.0,132.0,96.0,419.0,1862.5
24.0,4.0,154.0,397.0,1425.5
300.0,380.0,594.0,330.0,5205.0
437.0,247.0,452.0,556.0,4709.0
672.0,438.0,732.0,698.0,7365.0
778.0,682.0,434.0,788.0,6954.0
467.0,656.0,88.0,410.0,3957.0
424.0,109.0,744.0,441.0,5556.5
723.0,920.0,918.0,461.0,9487.5
406.0,941.0,949.0,566.0,9229.0
326.0,591.0,730.0,585.0,6952.5
315.0,175.0,460.0,62.0,3548.0
117.0,828.0,441.0,4.0,4929.0
112.0,781.0,414.0,293.0,5076.5
321.0,586.0,962.0,10.0,7225.0
103.0,842.0,656.0,963.0,7456.5
847.0,565.0,738.0,657.0,8064.5
329.0,838.0,253.0,485.0,5164.5
500.0,31.0,784.0,93.0,5152.5
629.0,906.0,450.0,693.0,7265.5
3.0,709.0,320.0,895.0,5075.5
736.0,535.0,475.0,31.0,5498.5
129.0,195.0,402.0,602.0,3756.0
13.0,669.0,412.0,994.0,5584.0
397.0,862.0,503.0,380.0,6465.0
717.0,32.0,685.0,33.0,5004.5
452.0,940.0,546.0,186.0,6733.0
769.0,702.0,991.0,781.0,9770.5
582.0,301.0,192.0,930.0,4422.0
998.0,603.0,671.0,909.0,8523.5
644.0,150.0,816.0,404.0,6424.0
831.0,267.0,159.0,451.0,3934.5
449.0,397.0,280.0,837.0,4744.5
467.0,866.0,625.0,702.0,7710.0
938.0,203.0,646.0,159.0,5953.5
733.0,25.0,403.0,34.0,3607.0
439.0,117.0,435.0,20.0,3434.0
691.0,947.0,80.0,122.0,4806.0
573.0,704.0,565.0,94.0,6224.0
942.0,990.0,815.0,49.0,9002.5
645.0,676.0,839.0,546.0,8332.0
641.0,811.0,748.0,293.0,7894.5
452.0,836.0,211.0,783.0,5641.5
655.0,674.0,679.0,12.0,6745.0
451.0,847.0,879.0,69.0,7941.5
830.0,171.0,290.0,590.0,4508.0
755.0,143.0,354.0,504.0,4465.0
958.0,868.0,161.0,988.0,6807.0
192.0,10.0,989.0,953.0,6788.5
82.0,22.0,638.0,359.0,3958.5
344.0,214.0,310.0,275.0,3292.5
163.0,272.0,921.0,878.0,7064.0
784.0,261.0,637.0,533.0,6335.5
878.0,726.0,651.0,344.0,7705.0
193.0,725.0,656.0,940.0,7251.0
494.0,148.0,119.0,226.0,2366.0
377.0,946.0,277.0,518.0,5754.0
807.0,851.0,605.0,433.0,7841.5
206.0,307.0,731.0,272.0,5396.0
986.0,496.0,16.0,466.0,4239.0
872.0,613.0,315.0,394.0,5749.0
483.0,882.0,444.0,586.0,6711.0
794.0,194.0,334.0,6.0,3849.0
534.0,926.0,774.0,554.0,8547.0
533.0,919.0,267.0,136.0,5362.0
989.0,853.0,24.0,786.0,5836.0
205.0,198.0,915.0,175.0,5841.5
226.0,366.0,174.0,945.0,3837.5
306.0,2.0,171.0,861.0,2764.5
847.0,162.0,554.0,761.0,6091.5
164.0,79.0,675.0,783.0,5114.5
752.0,386.0,660.0,297.0,6407.5
365.0,178.0,748.0,885.0,6331.5
886.0,914.0,200.0,955.0,6946.5
350.0,824.0,15.0,384.0,3823.0
595.0,866.0,674.0,172.0,7416.0
206.0,395.0,213.0,163.0,2906.5
839.0,84.0,223.0,182.0,3318.0
744.0,527.0,509.0,525.0,6401.5
372.0,821.0,959.0,434.0,8653.0
269.0,563.0,797.0,437.0,6867.5
804.0,508.0,672.0,128.0,6684.0
684.0,560.0,808.0,508.0,7850.0
823.0,720.0,979.0,421.0,9332.5
147.0,255.0,901.0,745.0,6681.5
153.0,15.0,719.0,145.0,4163.5
842.0,493.0,469.0,516.0,6282.0
427.0,312.0,744.0,556.0,6344.0
815.0,440.0,559.0,415.0,6367.5
27.0,685.0,11.0,265.0,2561.5
779.0,636.0,234.0,877.0,5951.5
118.0,188.0,966.0,769.0,6783.5
484.0,127.0,556.0,750.0,5254.0
838.0,997.0,299.0,225.0,6499.5
452.0,199.0,35.0,899.0,3024.5
243.0,295.0,484.0,296.0,4235.0
66.0,642.0,581.0,279.0,5381.5
534.0,598.0,623.0,980.0,7447.0
931.0,782.0,249.0,31.0,5499.5
496.0,598.0,308.0,783.0,5500.5
75.0,485.0,813.0,261.0,6061.5
402.0,781.0,386.0,787.0,6257.5
26.0,151.0,790.0,484.0,5181.0
838.0,26.0,106.0,904.0,3640.0
413.0,154.0,985.0,884.0,7539.0
71.0,854.0,961.0,358.0,8046.0
375.0,978.0,274.0,336.0,5558.0
981.0,271.0,617.0,754.0,6991.0
284.0,488.0,963.0,34.0,6898.0
63.0,42.0,519.0,705.0,3904.5
226.0,877.0,889.0,828.0,8770.0
171.0,533.0,964.0,481.0,7482.5
150.0,854.0,664.0,533.0,6981.5
58.0,562.0,124.0,120.0,2602.0
277.0,623.0,216.0,463.0,4197.5
884.0,250.0,543.0,684.0,6259.0
777.0,538.0,808.0,400.0,7808.0
911.0,746.0,505.0,276.0,6999.0
140.0,980.0,182.0,427.0,4770.5
730.0,691.0,121.0,197.0,4433.5
536.0,979.0,523.0,561.0,7465.5
621.0,744.0,343.0,583.0,6063.5
36.0,21.0,40.0,48.0,407.0
562.0,67.0,754.0,109.0,5258.5
465.0,775.0,701.0,270.0,7165.0
586.0,747.0,835.0,523.0,8372.5
649.0,49.0,655.0,214.0,5041.0
721.0,278.0,134.0,124.0,3132.0
139.0,961.0,321.0,963.0,6210.5
303.0,614.0,958.0,857.0,8523.5
176.0,10.0,998.0,3.0,5376.5
973.0,910.0,281.0,800.0,7281.0
382.0,509.0,4.0,627.0,3251.5
595.0,368.0,620.0,227.0,5734.5
300.0,302.0,361.0,316.0,3785.0
568.0,300.0,532.0,58.0,4783.0
864.0,957.0,766.0,931.0,9825.5
189.0,285.0,380.0,968.0,4585.0
593.0,417.0,765.0,226.0,6601.0
496.0,977.0,947.0,800.0,9858.0
628.0,590.0,592.0,244.0,6352.0
426.0,643.0,716.0,622.0,7294.0
897.0,129.0,359.0,191.0,4262.5
30.0,638.0,568.0,746.0,5933.0
880.0,228.0,313.0,184.0,4285.0
798.0,255.0,620.0,633.0,6410.5
918.0,895.0,557.0,780.0,8476.0
77.0,563.0,142.0,73.0,2662.5
521.0,270.0,195.0,751.0,3953.5
650.0,589.0,1.0,991.0,4558.5
238.0,139.0,484.0,568.0,4165.0
811.0,740.0,849.0,834.0,9338.0
117.0,340.0,222.0,207.0,2674.5
127.0,760.0,31.0,746.0,3808.0
448.0,898.0,771.0,454.0,8126.0
315.0,455.0,866.0,963.0,7769.5
267.0,914.0,640.0,558.0,7313.0
120.0,1000.0,392.0,858.0,6487.0
327.0,55.0,969.0,620.0,6594.0
869.0,888.0,88.0,459.0,5530.5
974.0,786.0,417.0,514.0,7162.0
120.0,123.0,191.0,422.0,2197.0
168.0,265.0,914.0,727.0,6791.5
689.0,22.0,459.0,395.0,4331.5
595.0,319.0,521.0,624.0,5688.0
189.0,752.0,975.0,684.0,8535.0
83.0,623.0,910.0,157.0,6820.5
733.0,836.0,389.0,264.0,6315.0
325.0,237.0,458.0,325.0,4138.5
665.0,310.0,766.0,679.0,7108.5
498.0,869.0,772.0,22.0,7496.0
61.0,911.0,396.0,690.0,5870.0
580.0,470.0,882.0,816.0,8204.0
307.0,159.0,288.0,240.0,2891.0
14.0,683.0,237.0,722.0,4345.0
773.0,594.0,718.0,750.0,8043.0
347.0,756.0,731.0,965.0,8064.5
544.0,377.0,158.0,785.0,4186.5
211.0,76.0,638.0,9.0,3853.5
804.0,831.0,677.0,262.0,7879.0
718.0,438.0,672.0,521.0,6891.5
664.0,437.0,175.0,871.0,4820.5
898.0,661.0,750.0,246.0,7898.0
430.0,583.0,250.0,528.0,4651.0
162.0,417.0,358.0,809.0,4578.5
162.0,659.0,272.0,739.0,4769.5
852.0,759.0,620.0,20.0,7111.0
595.0,250.0,889.0,984.0,7861.0
402.0,348.0,752.0,776.0,6772.0
504.0,513.0,652.0,135.0,6009.5
432.0,332.0,400.0,444.0,4526.0
30.0,397.0,756.0,202.0,5334.0
761.0,142.0,257.0,14.0,3254.0
376.0,991.0,119.0,863.0,5614.5
852.0,290.0,846.0,193.0,7093.5
396.0,913.0,734.0,390.0,7786.0
253.0,348.0,43.0,365.0,2312.5
601.0,443.0,738.0,352.0,6749.0
235.0,698.0,983.0,204.0,7785.0
901.0,429.0,784.0,627.0,7949.5
226.0,627.0,569.0,759.0,6316.5
483.0,61.0,766.0,654.0,5960.0
613.0,997.0,574.0,817.0,8312.5
521.0,814.0,726.0,924.0,8500.0
601.0,97.0,373.0,144.0,3574.0
179.0,991.0,727.0,311.0,7432.5
964.0,483.0,99.0,488.0,4604.0
812.0,384.0,324.0,546.0,5215.0
517.0,708.0,872.0,626.0,8457.0
456.0,165.0,194.0,325.0,2864.5
531.0,427.0,543.0,881.0,6379.5
957.0,488.0,972.0,783.0,9412.5
611.0,820.0,896.0,769.0,9315.5
361.0,530.0,44.0,145.0,2749.5
703.0,682.0,754.0,247.0,7592.5
631.0,645.0,857.0,492.0,8220.0
599.0,287.0,791.0,527.0,6804.5
850.0,663.0,966.0,502.0,9272.0
20.0,152.0,355.0,714.0,3342.0
757.0,655.0,899.0,795.0,9166.5
483.0,25.0,543.0,397.0,4351.5
557.0,642.0,304.0,206.0,4869.0
81.0,742.0,889.0,926.0,8222.0
495.0,112.0,445.0,704.0,4607.0
389.0,205.0,708.0,505.0,5690.5
313.0,539.0,573.0,666.0,6107.0
265.0,294.0,230.0,763.0,3706.5
811.0,765.0,908.0,929.0,9850.5
315.0,955.0,587.0,765.0,7577.5
120.0,876.0,368.0,827.0,5948.5
978.0,663.0,505.0,18.0,6497.0
252.0,886.0,978.0,819.0,9280.5
89.0,205.0,93.0,976.0,2722.0
805.0,213.0,443.0,373.0,5023.5
374.0,708.0,50.0,650.0,4097.0
620.0,91.0,67.0,970.0,3303.0
672.0,381.0,64.0,366.0,3356.0
977.0,326.0,370.0,412.0,5400.0
329.0,366.0,182.0,208.0,2978.0
916.0,460.0,872.0,304.0,8028.0
867.0,179.0,36.0,859.0,3739.5
305.0,982.0,692.0,159.0,7254.5
9.0,846.0,540.0,517.0,6031.5
522.0,572.0,67.0,31.0,3141.5
663.0,300.0,837.0,346.0,6930.0
86.0,985.0,292.0,756.0,5721.0
720.0,630.0,441.0,833.0,6784.5
109.0,721.0,929.0,319.0,7504.5
895.0,601.0,540.0,363.0,6837.5
681.0,521.0,655.0,457.0,6885.5
249.0,50.0,74.0,189.0,1301.5
926.0,971.0,43.0,493.0,5719.5
400.0,843.0,636.0,109.0,6672.5
672.0,220.0,825.0,709.0,7192.5
878.0,740.0,49.0,144.0,4437.0
302.0,800.0,538.0,249.0,6067.5
132.0,715.0,92.0,837.0,4124.5
884.0,562.0,716.0,721.0,8115.5
397.0,728.0,908.0,840.0,8778.0
441.0,97.0,876.0,378.0,6120.0
759.0,858.0,261.0,808.0,6609.0
734.0,611.0,438.0,503.0,6245.5
124.0,551.0,804.0,884.0,7247.0
643.0,770.0,522.0,848.0,7478.0
746.0,784.0,299.0,171.0,5595.5
852.0,142.0,464.0,683.0,5474.5
896.0,724.0,906.0,476.0,9208.0
793.0,360.0,822.0,539.0,7584.5
488.0,821.0,728.0,520.0,7859.0
949.0,569.0,670.0,765.0,8102.5
600.0,428.0,885.0,279.0,7327.5
101.0,954.0,781.0,33.0,7018.5
855.0,696.0,307.0,192.0,5621.0
196.0,292.0,152.0,182.0,2301.0
188.0,710.0,162.0,59.0,3404.5
404.0,151.0,255.0,248.0,2908.0
154.0,987.0,729.0,790.0,8099.0
672.0,994.0,514.0,662.0,7889.0
93.0,331.0,383.0,200.0,3394.0
758.0,586.0,576.0,3.0,6158.5
105.0,376.0,413.0,710.0,4468.0
404.0,31.0,453.0,921.0,4547.5
697.0,831.0,519.0,979.0,7950.5
216.0,462.0,319.0,639.0,4371.5
972.0,58.0,440.0,726.0,5407.0
90.0,329.0,457.0,447.0,4122.5
62.0,800.0,264.0,901.0,5195.5
972.0,116.0,103.0,755.0,3939.5
795.0,659.0,668.0,960.0,8347.0
510.0,382.0,858.0,161.0,6697.5
865.0,438.0,485.0,565.0,6316.5
253.0,475.0,463.0,4.0,4252.0
145.0,899.0,178.0,347.0,4397.5
241.0,944.0,699.0,97.0,6954.5
909.0,579.0,893.0,525.0,8807.5
331.0,772.0,648.0,821.0,7449.5
43.0,789.0,414.0,800.0,5723.0
14.0,107.0,199.0,583.0,2218.5
991.0,68.0,334.0,761.0,4997.5
619.0,272.0,96.0,290.0,2969.0
463.0,440.0,202.0,663.0,4250.5
943.0,649.0,534.0,220.0,6833.0
257.0,85.0,376.0,733.0,3748.5
274.0,365.0,895.0,810.0,7333.0
161.0,132.0,964.0,857.0,6823.5
395.0,424.0,97.0,128.0,2739.0
644.0,22.0,796.0,980.0,6804.0
671.0,604.0,654.0,295.0,6866.5
802.0,138.0,309.0,249.0,3936.5
495.0,576.0,579.0,969.0,7066.5
479.0,81.0,428.0,164.0,3587.0
730.0,406.0,249.0,194.0,4214.0
740.0,515.0,852.0,844.0,8551.0
976.0,380.0,973.0,768.0,9109.0
948.0,118.0,268.0,410.0,4205.0
726.0,4.0,798.0,335.0,5956.5
102.0,399.0,232.0,78.0,2678.0
872.0,182.0,472.0,1000.0,6150.0
871.0,963.0,149.0,965.0,6823.5
170.0,896.0,639.0,760.0,7363.0
141.0,117.0,577.0,901.0,4869.5
17.0,731.0,457.0,774.0,5673.0
206.0,275.0,199.0,533.0,3031.5
479.0,907.0,83.0,603.0,4998.5
623.0,70.0,303.0,826.0,4210.0
276.0,912.0,276.0,292.0,5106.0
258.0,125.0,187.0,192.0,2114.0
448.0,608.0,612.0,762.0,6923.0
57.0,641.0,100.0,351.0,3063.5
295.0,407.0,344.0,40.0,3591.0
276.0,236.0,702.0,18.0,4797.0
90.0,452.0,259.0,419.0,3459.5
372.0,412.0,171.0,9.0,2848.5
61.0,975.0,175.0,352.0,4450.0
460.0,660.0,57.0,69.0,3288.5
595.0,8.0,956.0,204.0,6300.0
473.0,65.0,748.0,969.0,6334.5
220.0,174.0,288.0,938.0,3809.0
557.0,563.0,226.0,133.0,4132.5
966.0,980.0,407.0,139.0,7115.5
495.0,209.0,263.0,281.0,3353.5
732.0,723.0,39.0,73.0,3937.5
903.0,438.0,667.0,2.0,6458.0
167.0,425.0,202.0,335.0,3121.5
218.0,826.0,323.0,407.0,5139.5
417.0,548.0,958.0,245.0,7635.5
993.0,386.0,269.0,749.0,5612.5
755.0,628.0,473.0,884.0,7085.0
612.0,793.0,404.0,596.0,6517.0
178.0,368.0,340.0,746.0,4279.0
543.0,540.0,291.0,303.0,4615.5
236.0,833.0,38.0,793.0,4350.5
490.0,735.0,691.0,546.0,7459.0
684.0,480.0,533.0,319.0,5951.5
171.0,816.0,15.0,383.0,3439.5
81.0,989.0,770.0,406.0,7588.0
14.0,908.0,324.0,392.0,4960.0
753.0,507.0,358.0,367.0,5367.5
121.0,494.0,911.0,837.0,7534.5
840.0,766.0,373.0,587.0,6723.5
439.0,360.0,115.0,45.0,2600.5
121.0,643.0,992.0,710.0,8196.0
688.0,562.0,336.0,387.0,5322.5
422.0,849.0,559.0,714.0,7257.0
567.0,205.0,586.0,520.0,5459.0
409.0,240.0,582.0,601.0,5349.5
824.0,38.0,277.0,591.0,4033.5
228.0,432.0,443.0,933.0,5366.5
248.0,357.0,954.0,900.0,7687.0
479.0,234.0,485.0,22.0,4118.0
511.0,182.0,721.0,932.0,6571.0
495.0,731.0,784.0,377.0,7668.5
735.0,555.0,273.0,814.0,5721.0
28.0,295.0,266.0,95.0,2413.5
145.0,300.0,956.0,713.0,7039.5
955.0,932.0,131.0,824.0,6597.0
700.0,721.0,962.0,497.0,9118.5
878.0,801.0,992.0,527.0,9909.5
