A,B,C,D,target
355.0,492.0,58.0,52.0,2554.0
542.0,536.0,878.0,483.0,7806.5
305.0,349.0,896.0,253.0,6516.5
687.0,602.0,140.0,941.0,5291.5
736.0,522.0,490.0,55.0,5570.5
673.0,794.0,453.0,370.0,6548.0
983.0,844.0,955.0,615.0,10195.5
276.0,227.0,440.0,768.0,4585.0
8.0,745.0,838.0,589.0,7324.5
66.0,167.0,811.0,637.0,5643.5
714.0,808.0,583.0,326.0,7256.0
971.0,524.0,465.0,391.0,6425.5
979.0,958.0,484.0,516.0,8026.0
533.0,947.0,972.0,898.0,10114.0
892.0,827.0,174.0,162.0,5378.0
330.0,558.0,392.0,53.0,4373.5
292.0,887.0,922.0,984.0,9331.0
771.0,810.0,72.0,309.0,4795.5
374.0,618.0,288.0,978.0,5509.0
423.0,218.0,300.0,645.0,3967.5
654.0,604.0,442.0,328.0,5822.0
26.0,890.0,818.0,270.0,7217.0
745.0,687.0,959.0,699.0,9394.5
40.0,526.0,66.0,144.0,2204.0
731.0,857.0,92.0,176.0,4757.0
384.0,760.0,153.0,585.0,4690.5
411.0,350.0,510.0,750.0,5547.0
69.0,445.0,409.0,332.0,4016.0
300.0,610.0,941.0,479.0,7853.5
288.0,718.0,242.0,339.0,4448.5
868.0,906.0,255.0,26.0,5768.0
765.0,465.0,997.0,74.0,8021.0
352.0,500.0,333.0,439.0,4527.5
317.0,539.0,989.0,892.0,8534.0
62.0,116.0,361.0,259.0,2665.5
151.0,499.0,420.0,879.0,5217.5
517.0,346.0,597.0,977.0,6522.5
230.0,492.0,157.0,684.0,3747.0
232.0,915.0,260.0,973.0,5968.5
1000.0,615.0,345.0,813.0,6789.5
126.0,959.0,555.0,472.0,6612.0
247.0,335.0,700.0,609.0,5912.5
470.0,534.0,496.0,954.0,6453.0
435.0,463.0,943.0,235.0,7326.5
264.0,987.0,829.0,807.0,8844.5
92.0,11.0,744.0,332.0,4435.0
344.0,920.0,612.0,369.0,7061.5
224.0,995.0,761.0,248.0,7610.0
909.0,488.0,342.0,41.0,5053.5
323.0,553.0,351.0,194.0,4351.0
678.0,97.0,853.0,397.0,6507.5
829.0,491.0,938.0,322.0,8304.0
361.0,303.0,755.0,782.0,6579.0
254.0,189.0,544.0,841.0,5056.5
964.0,947.0,856.0,316.0,9523.0
304.0,1000.0,59.0,271.0,4309.5
189.0,491.0,10.0,515.0,2673.5
436.0,865.0,854.0,363.0,8281.5
259.0,568.0,554.0,365.0,5539.5
18.0,91.0,560.0,95.0,3251.5
473.0,593.0,575.0,474.0,6311.0
192.0,875.0,596.0,764.0,7135.0
996.0,485.0,821.0,81.0,7673.5
629.0,667.0,201.0,509.0,5027.5
548.0,799.0,142.0,409.0,4816.5
37.0,969.0,246.0,835.0,5463.5
80.0,284.0,726.0,900.0,5992.0
340.0,407.0,626.0,607.0,5941.5
989.0,239.0,69.0,630.0,3985.0
541.0,326.0,639.0,192.0,5543.0
205.0,935.0,703.0,317.0,7205.5
345.0,306.0,827.0,66.0,5842.0
758.0,487.0,997.0,396.0,8556.0
844.0,859.0,553.0,230.0,7375.0
725.0,964.0,55.0,249.0,4990.5
471.0,284.0,666.0,4.0,5130.0
912.0,212.0,330.0,287.0,4540.5
325.0,23.0,263.0,642.0,2997.0
925.0,738.0,202.0,676.0,6088.0
536.0,225.0,224.0,634.0,3818.0
499.0,519.0,647.0,707.0,6850.5
200.0,235.0,326.0,683.0,3759.5
38.0,404.0,278.0,736.0,3782.0
106.0,621.0,180.0,941.0,4386.5
437.0,836.0,637.0,980.0,8037.0
622.0,715.0,70.0,140.0,3949.0
651.0,481.0,648.0,210.0,6300.0
105.0,294.0,772.0,424.0,5588.0
434.0,748.0,275.0,906.0,5846.0
58.0,956.0,889.0,529.0,8222.5
429.0,118.0,506.0,445.0,4409.5
816.0,207.0,280.0,404.0,4259.0
278.0,935.0,502.0,642.0,6834.0
850.0,32.0,349.0,931.0,4937.5
904.0,198.0,483.0,891.0,6153.5
373.0,459.0,394.0,97.0,4238.5
437.0,413.0,646.0,294.0,5784.0
865.0,285.0,24.0,289.0,3138.5
736.0,335.0,933.0,450.0,7817.0
692.0,299.0,314.0,619.0,4779.5
218.0,816.0,479.0,317.0,5754.5
840.0,789.0,940.0,358.0,9284.0
324.0,814.0,23.0,906.0,4564.0
54.0,251.0,789.0,667.0,5806.5
121.0,448.0,783.0,362.0,6044.0
676.0,542.0,998.0,459.0,8656.5
907.0,64.0,951.0,114.0,6932.0
82.0,184.0,812.0,281.0,5197.5
529.0,903.0,376.0,92.0,5785.0
261.0,328.0,838.0,533.0,6495.5
711.0,376.0,250.0,223.0,4134.5
224.0,224.0,935.0,321.0,6276.5
355.0,911.0,253.0,486.0,5437.0
309.0,693.0,698.0,49.0,6260.5
358.0,270.0,818.0,293.0,6055.5
537.0,918.0,131.0,172.0,4741.0
144.0,228.0,756.0,664.0,5748.0
833.0,983.0,770.0,988.0,9947.0
920.0,383.0,378.0,924.0,6265.0
584.0,719.0,709.0,696.0,7914.0
988.0,857.0,880.0,18.0,8974.0
734.0,701.0,190.0,830.0,5766.0
290.0,74.0,579.0,650.0,4672.0
980.0,172.0,3.0,518.0,3268.0
178.0,585.0,620.0,406.0,5820.0
406.0,288.0,418.0,204.0,4072.0
310.0,581.0,316.0,455.0,4625.5
374.0,817.0,605.0,544.0,7040.0
772.0,460.0,549.0,593.0,6558.5
719.0,262.0,939.0,370.0,7474.0
115.0,477.0,879.0,947.0,7476.5
802.0,127.0,288.0,751.0,4551.5
816.0,905.0,834.0,540.0,9327.0
123.0,768.0,264.0,342.0,4383.0
157.0,961.0,273.0,504.0,5318.0
166.0,344.0,416.0,609.0,4357.5
181.0,293.0,70.0,978.0,3058.0
430.0,246.0,33.0,968.0,3215.0
586.0,643.0,290.0,595.0,5443.5
876.0,164.0,857.0,996.0,8023.0
913.0,988.0,686.0,628.0,9162.0
215.0,632.0,858.0,560.0,7456.0
381.0,698.0,573.0,542.0,6534.0
990.0,229.0,262.0,413.0,4596.5
873.0,496.0,421.0,687.0,6369.5
319.0,1000.0,788.0,756.0,8712.0
34.0,991.0,858.0,323.0,7815.5
191.0,44.0,404.0,216.0,2858.0
396.0,599.0,168.0,468.0,4131.0
460.0,525.0,479.0,241.0,5251.5
192.0,602.0,806.0,931.0,7616.5
407.0,872.0,794.0,684.0,8426.0
694.0,354.0,380.0,290.0,4785.0
781.0,121.0,837.0,252.0,6488.0
214.0,286.0,209.0,130.0,2526.0
596.0,289.0,585.0,576.0,5848.0
308.0,106.0,18.0,774.0,2185.0
22.0,618.0,130.0,371.0,3104.5
731.0,834.0,503.0,910.0,7844.0
51.0,316.0,539.0,365.0,4292.5
793.0,522.0,383.0,449.0,5740.5
448.0,365.0,223.0,135.0,3308.5
380.0,694.0,348.0,552.0,5410.0
969.0,264.0,732.0,455.0,7072.5
166.0,223.0,218.0,910.0,3456.0
412.0,128.0,114.0,830.0,3023.0
774.0,533.0,267.0,951.0,5908.5
517.0,865.0,439.0,78.0,5941.0
976.0,780.0,878.0,197.0,8977.5
990.0,829.0,290.0,774.0,7078.0
29.0,143.0,81.0,921.0,2273.5
502.0,28.0,909.0,730.0,6728.0
24.0,469.0,420.0,437.0,4210.5
228.0,115.0,390.0,202.0,3054.0
964.0,341.0,6.0,805.0,4188.5
361.0,655.0,33.0,263.0,3246.5
70.0,874.0,541.0,835.0,6719.5
16.0,874.0,770.0,13.0,6523.5
55.0,479.0,77.0,700.0,2982.0
980.0,930.0,781.0,848.0,9927.0
664.0,619.0,996.0,554.0,8996.0
76.0,344.0,431.0,139.0,3547.5
485.0,586.0,270.0,363.0,4622.5
601.0,453.0,603.0,273.0,5985.5
264.0,666.0,525.0,713.0,6220.5
880.0,285.0,715.0,406.0,6799.0
155.0,472.0,13.0,954.0,3222.0
353.0,225.0,392.0,932.0,4739.0
536.0,183.0,792.0,512.0,6349.0
131.0,253.0,84.0,597.0,2336.5
374.0,152.0,485.0,739.0,4737.5
11.0,647.0,814.0,193.0,6322.5
116.0,315.0,796.0,640.0,6117.0
940.0,31.0,608.0,421.0,5644.5
742.0,842.0,86.0,364.0,4986.0
714.0,910.0,144.0,78.0,4995.0
669.0,727.0,245.0,767.0,5894.5
753.0,748.0,136.0,868.0,5732.0
289.0,739.0,115.0,132.0,3568.0
732.0,350.0,727.0,881.0,7470.5
353.0,410.0,17.0,373.0,2580.5
82.0,457.0,439.0,959.0,5168.5
249.0,799.0,183.0,892.0,5148.0
205.0,855.0,837.0,390.0,7745.0
282.0,108.0,72.0,909.0,2611.5
22.0,119.0,618.0,862.0,4784.0
566.0,539.0,561.0,116.0,5728.0
403.0,796.0,951.0,789.0,9132.5
134.0,149.0,101.0,574.0,2081.0
263.0,271.0,821.0,815.0,6666.5
320.0,318.0,948.0,226.0,6673.0
164.0,178.0,539.0,507.0,4317.5
414.0,11.0,616.0,558.0,4778.0
279.0,693.0,579.0,545.0,6349.5
159.0,920.0,305.0,231.0,4949.5
853.0,255.0,107.0,33.0,3055.5
256.0,942.0,554.0,568.0,6960.0
140.0,270.0,213.0,143.0,2369.5
419.0,997.0,302.0,614.0,6260.0
373.0,544.0,655.0,71.0,5759.5
477.0,733.0,200.0,215.0,4475.5
795.0,232.0,525.0,244.0,5277.0
601.0,740.0,658.0,106.0,6871.0
330.0,323.0,981.0,139.0,6742.5
756.0,925.0,317.0,375.0,6434.5
70.0,926.0,909.0,716.0,8537.0
461.0,689.0,133.0,830.0,4899.0
718.0,387.0,778.0,508.0,7249.0
220.0,131.0,810.0,545.0,5700.5
850.0,741.0,121.0,228.0,4870.0
366.0,677.0,645.0,42.0,6051.0
779.0,639.0,173.0,237.0,4695.5
4.0,438.0,382.0,609.0,4145.5
557.0,756.0,53.0,261.0,4038.5
243.0,636.0,854.0,533.0,7463.5
855.0,296.0,507.0,864.0,6429.0
711.0,918.0,884.0,898.0,9943.0
593.0,993.0,887.0,731.0,9696.5
119.0,998.0,4.0,928.0,4644.0
27.0,323.0,830.0,614.0,6094.0
20.0,245.0,756.0,76.0,4669.0
536.0,391.0,681.0,439.0,6308.5
905.0,193.0,208.0,202.0,3732.0
618.0,969.0,578.0,353.0,7562.5
5.0,72.0,431.0,207.0,2691.5
608.0,73.0,148.0,151.0,2401.5
853.0,360.0,282.0,551.0,5022.5
681.0,62.0,630.0,761.0,5839.5
32.0,501.0,663.0,796.0,6076.0
196.0,510.0,61.0,284.0,2653.0
365.0,40.0,878.0,682.0,6263.0
311.0,978.0,455.0,503.0,6585.5
735.0,883.0,591.0,573.0,7933.5
692.0,66.0,906.0,561.0,6953.5
687.0,950.0,82.0,428.0,5276.0
701.0,281.0,270.0,280.0,4015.0
184.0,630.0,313.0,701.0,4874.5
241.0,135.0,532.0,955.0,4979.5
207.0,341.0,553.0,321.0,4683.5
49.0,73.0,227.0,931.0,2848.5
819.0,267.0,930.0,182.0,7362.0
465.0,307.0,88.0,704.0,3347.0
318.0,432.0,162.0,564.0,3588.0
709.0,479.0,630.0,693.0,7044.5
292.0,829.0,178.0,622.0,4894.0
558.0,89.0,623.0,119.0,4676.5
576.0,817.0,113.0,596.0,5062.0
263.0,724.0,156.0,315.0,3950.5
494.0,904.0,534.0,190.0,6655.0
184.0,174.0,931.0,316.0,6019.0
988.0,212.0,112.0,137.0,3377.5
401.0,967.0,569.0,874.0,7859.0
347.0,141.0,45.0,700.0,2392.0
237.0,203.0,249.0,712.0,3396.0
82.0,254.0,822.0,413.0,5655.5
262.0,280.0,316.0,621.0,3875.5
79.0,195.0,243.0,42.0,2021.0
185.0,428.0,21.0,121.0,1940.5
594.0,165.0,900.0,571.0,7039.5
458.0,363.0,881.0,44.0,6476.0
708.0,377.0,685.0,851.0,7248.5
770.0,696.0,907.0,455.0,8845.5
403.0,85.0,934.0,746.0,6850.0
589.0,137.0,876.0,913.0,7338.5
122.0,643.0,711.0,694.0,6769.0
786.0,292.0,194.0,698.0,4465.0
322.0,872.0,778.0,421.0,7781.5
250.0,722.0,244.0,495.0,4628.5
114.0,879.0,194.0,404.0,4441.0
263.0,333.0,815.0,153.0,5829.5
676.0,109.0,28.0,268.0,2221.0
529.0,882.0,504.0,750.0,7349.0
388.0,497.0,245.0,616.0,4416.0
189.0,509.0,848.0,13.0,6164.5
920.0,682.0,917.0,46.0,8540.0
49.0,345.0,861.0,605.0,6345.5
482.0,326.0,424.0,968.0,5514.0
387.0,213.0,746.0,921.0,6524.5
184.0,313.0,933.0,699.0,7020.5
94.0,553.0,210.0,937.0,4302.5
367.0,388.0,193.0,992.0,4351.0
37.0,696.0,51.0,956.0,3851.0
813.0,163.0,83.0,732.0,3628.0
849.0,785.0,340.0,810.0,6968.0
315.0,667.0,169.0,30.0,3521.0
468.0,389.0,88.0,574.0,3404.0
529.0,866.0,309.0,856.0,6485.0
735.0,654.0,652.0,831.0,7938.5
175.0,161.0,64.0,728.0,2245.0
718.0,471.0,722.0,946.0,7878.0
308.0,535.0,378.0,451.0,4787.5
168.0,269.0,74.0,562.0,2356.0
885.0,958.0,595.0,136.0,7823.0
144.0,667.0,618.0,512.0,6147.0
895.0,69.0,614.0,488.0,5799.0
727.0,630.0,612.0,47.0,6474.5
770.0,948.0,261.0,16.0,5713.0
63.0,235.0,267.0,807.0,3376.5
919.0,710.0,132.0,125.0,4815.5
223.0,94.0,496.0,327.0,3698.5
114.0,359.0,231.0,991.0,3946.5
506.0,105.0,872.0,781.0,6858.5
237.0,94.0,919.0,232.0,5699.0
316.0,57.0,496.0,110.0,3448.0
205.0,320.0,830.0,22.0,5553.0
650.0,531.0,933.0,135.0,7760.5
995.0,530.0,5.0,141.0,3816.5
727.0,462.0,312.0,553.0,5229.5
277.0,817.0,425.0,381.0,5701.5
534.0,325.0,815.0,708.0,7180.0
376.0,965.0,782.0,367.0,8107.5
995.0,368.0,639.0,710.0,7354.0
386.0,937.0,269.0,674.0,5939.0
299.0,757.0,585.0,353.0,6323.5
0.0,1.0,119.0,597.0,1493.5
736.0,762.0,431.0,52.0,5991.0
209.0,759.0,992.0,715.0,8727.5
778.0,934.0,337.0,45.0,6110.5
385.0,458.0,670.0,892.0,6832.0
127.0,680.0,289.0,585.0,4616.5
144.0,987.0,625.0,46.0,6443.0
889.0,47.0,255.0,595.0,4086.5
316.0,922.0,924.0,823.0,9252.5
978.0,685.0,485.0,638.0,7393.0
757.0,980.0,485.0,557.0,7714.5
429.0,332.0,496.0,782.0,5507.0
904.0,123.0,957.0,289.0,7395.5
499.0,819.0,949.0,229.0,8543.5
179.0,295.0,206.0,166.0,2522.0
445.0,232.0,433.0,359.0,4289.5
535.0,571.0,910.0,938.0,8740.0
693.0,953.0,672.0,900.0,8955.0
297.0,585.0,4.0,319.0,2847.5
611.0,892.0,84.0,818.0,5545.0
134.0,952.0,828.0,144.0,7480.0
753.0,825.0,377.0,14.0,5887.0
644.0,903.0,255.0,233.0,5621.5
251.0,33.0,476.0,378.0,3548.0
827.0,822.0,529.0,883.0,8089.5
600.0,114.0,727.0,695.0,6219.5
969.0,441.0,539.0,353.0,6485.5
75.0,63.0,22.0,472.0,1157.0
308.0,910.0,245.0,642.0,5534.0
684.0,863.0,535.0,358.0,7169.0
203.0,441.0,786.0,490.0,6394.0
796.0,982.0,604.0,65.0,7655.5
693.0,319.0,553.0,120.0,5288.0
507.0,849.0,389.0,759.0,6644.5
980.0,721.0,598.0,376.0,7677.0
782.0,106.0,903.0,4.0,6403.0
314.0,479.0,415.0,63.0,4234.5
967.0,104.0,381.0,639.0,5109.5
509.0,645.0,780.0,970.0,8308.0
360.0,982.0,289.0,85.0,5238.5
889.0,229.0,400.0,31.0,4511.5
317.0,59.0,576.0,684.0,4717.0
899.0,889.0,423.0,233.0,6929.5
49.0,915.0,768.0,585.0,7560.5
771.0,765.0,158.0,944.0,6043.0
137.0,818.0,323.0,285.0,4770.5
424.0,749.0,274.0,30.0,4510.0
222.0,687.0,926.0,986.0,8614.0
497.0,499.0,965.0,465.0,8013.5
695.0,560.0,765.0,141.0,7106.5
973.0,571.0,871.0,443.0,8678.5
66.0,443.0,931.0,390.0,6701.0
588.0,706.0,262.0,906.0,5963.0
983.0,477.0,684.0,871.0,8123.5
91.0,821.0,497.0,825.0,6367.5
355.0,868.0,862.0,190.0,7909.0
154.0,915.0,286.0,213.0,4802.5
838.0,91.0,528.0,888.0,5921.0
614.0,719.0,682.0,505.0,7552.5
309.0,949.0,747.0,240.0,7560.0
924.0,737.0,780.0,717.0,9034.5
950.0,983.0,617.0,237.0,8289.5
841.0,331.0,582.0,824.0,6821.0
252.0,673.0,732.0,405.0,6790.5
771.0,424.0,668.0,651.0,7130.5
131.0,938.0,159.0,996.0,5365.0
44.0,794.0,163.0,657.0,4270.5
700.0,613.0,312.0,761.0,5940.5
387.0,765.0,682.0,690.0,7514.0
585.0,21.0,981.0,877.0,7453.5
271.0,490.0,28.0,801.0,3353.5
798.0,465.0,289.0,209.0,4749.5
820.0,815.0,640.0,71.0,7391.5
4.0,207.0,975.0,121.0,5685.5
223.0,416.0,605.0,580.0,5589.0
552.0,158.0,698.0,376.0,5632.0
945.0,771.0,916.0,705.0,9840.5
519.0,5.0,901.0,965.0,7005.5
501.0,929.0,724.0,128.0,7601.0
623.0,936.0,666.0,989.0,8867.5
306.0,841.0,553.0,504.0,6656.0
50.0,35.0,616.0,646.0,4254.0
273.0,935.0,196.0,118.0,4508.0
391.0,330.0,305.0,951.0,4723.5
892.0,405.0,531.0,16.0,5678.0
181.0,275.0,992.0,692.0,7185.0
79.0,499.0,502.0,831.0,5411.5
765.0,726.0,893.0,313.0,8642.5
657.0,861.0,531.0,300.0,7002.0
985.0,812.0,512.0,140.0,7176.0
448.0,416.0,603.0,294.0,5600.0
579.0,196.0,350.0,121.0,3677.5
347.0,137.0,977.0,332.0,6488.0
445.0,669.0,102.0,833.0,4656.5
848.0,559.0,162.0,275.0,4595.5
281.0,807.0,32.0,722.0,4226.0
259.0,405.0,563.0,375.0,5110.5
763.0,792.0,348.0,62.0,5735.0
775.0,404.0,11.0,329.0,3310.5
378.0,5.0,832.0,542.0,5744.0
709.0,568.0,222.0,429.0,4875.5
447.0,317.0,718.0,808.0,6647.0
663.0,493.0,829.0,732.0,8048.0
289.0,222.0,744.0,30.0,5009.0
555.0,862.0,551.0,479.0,7169.5
568.0,355.0,921.0,378.0,7373.0
94.0,463.0,226.0,165.0,2954.5
842.0,924.0,219.0,7.0,5561.5
76.0,313.0,566.0,911.0,5287.5
503.0,600.0,62.0,803.0,4320.5
12.0,248.0,699.0,743.0,5377.5
680.0,872.0,960.0,4.0,8782.0
262.0,724.0,761.0,108.0,6663.0
559.0,921.0,978.0,720.0,9851.0
692.0,96.0,474.0,501.0,4793.5
0.0,360.0,311.0,848.0,3907.0
699.0,565.0,782.0,965.0,8450.5
166.0,823.0,561.0,679.0,6624.5
480.0,236.0,36.0,276.0,2262.0
107.0,405.0,929.0,440.0,6734.0
847.0,646.0,419.0,362.0,6270.0
731.0,805.0,149.0,884.0,5948.0
914.0,520.0,343.0,876.0,6417.0
104.0,875.0,384.0,431.0,5399.5
111.0,281.0,591.0,576.0,4884.0
542.0,18.0,516.0,521.0,4499.5
602.0,58.0,549.0,918.0,5500.0
597.0,944.0,118.0,185.0,4893.5
623.0,889.0,90.0,276.0,4777.0
88.0,647.0,930.0,275.0,7179.5
851.0,97.0,309.0,433.0,4187.5
616.0,474.0,223.0,578.0,4636.0
775.0,162.0,219.0,386.0,3710.0
320.0,698.0,547.0,166.0,5718.0
509.0,129.0,218.0,795.0,3687.5
962.0,516.0,292.0,646.0,5901.0
632.0,619.0,497.0,455.0,6288.5
175.0,366.0,317.0,993.0,4522.5
962.0,511.0,248.0,421.0,5328.5
704.0,689.0,755.0,460.0,7940.0
204.0,391.0,718.0,541.0,5982.5
849.0,989.0,970.0,780.0,10685.0
557.0,449.0,755.0,384.0,6812.0
498.0,450.0,842.0,271.0,6962.5
829.0,112.0,814.0,225.0,6401.5
206.0,650.0,990.0,530.0,8107.0
387.0,105.0,544.0,336.0,4313.0
501.0,140.0,834.0,501.0,6343.5
95.0,867.0,818.0,1000.0,8381.0
191.0,290.0,151.0,62.0,2100.0
848.0,205.0,340.0,751.0,5137.5
200.0,188.0,198.0,687.0,2984.5
26.0,545.0,519.0,115.0,4454.5
101.0,698.0,737.0,75.0,6093.5
425.0,238.0,896.0,631.0,6990.5
648.0,545.0,574.0,562.0,6644.0
469.0,484.0,176.0,163.0,3514.5
914.0,865.0,438.0,133.0,6812.5
628.0,995.0,824.0,981.0,9832.5
789.0,268.0,144.0,19.0,3130.5
934.0,913.0,815.0,712.0,9750.0
475.0,167.0,656.0,626.0,5670.0
289.0,772.0,377.0,842.0,6042.0
695.0,202.0,15.0,683.0,3095.5
793.0,197.0,403.0,446.0,4861.0
993.0,281.0,440.0,962.0,6472.0
551.0,828.0,315.0,504.0,5917.0
112.0,845.0,243.0,228.0,4316.0
438.0,502.0,415.0,766.0,5606.0
91.0,252.0,654.0,863.0,5502.5
196.0,894.0,502.0,795.0,6776.5
254.0,299.0,283.0,240.0,3180.0
898.0,715.0,643.0,643.0,8120.5
811.0,767.0,687.0,983.0,8832.5
463.0,451.0,174.0,455.0,3831.5
459.0,462.0,638.0,645.0,6461.5
111.0,60.0,609.0,505.0,4204.5
598.0,363.0,22.0,393.0,2984.5
212.0,462.0,350.0,112.0,3728.0
920.0,406.0,350.0,6.0,4817.0
530.0,517.0,992.0,338.0,8078.0
692.0,171.0,539.0,865.0,5889.5
87.0,926.0,425.0,541.0,5888.5
519.0,176.0,383.0,953.0,4910.5
280.0,665.0,32.0,804.0,3921.0
337.0,0.0,125.0,275.0,1711.5
351.0,808.0,941.0,514.0,8602.0
821.0,631.0,449.0,975.0,7242.5
559.0,885.0,51.0,723.0,5112.5
138.0,501.0,460.0,1000.0,5579.0
157.0,566.0,612.0,373.0,5631.5
988.0,428.0,955.0,4.0,8041.0
790.0,845.0,66.0,351.0,4971.5
799.0,535.0,116.0,652.0,4761.0
504.0,437.0,117.0,170.0,3159.0
656.0,665.0,854.0,21.0,7608.5
373.0,754.0,878.0,249.0,7771.5
913.0,258.0,766.0,280.0,6850.0
280.0,950.0,9.0,357.0,3990.5
10.0,966.0,882.0,903.0,8682.5
549.0,655.0,1.0,20.0,3098.0
367.0,499.0,382.0,280.0,4561.0
265.0,660.0,419.0,364.0,5151.0
695.0,350.0,370.0,625.0,5227.5
606.0,82.0,151.0,438.0,2870.0
221.0,932.0,253.0,683.0,5527.5
538.0,483.0,756.0,505.0,7062.5
501.0,943.0,356.0,425.0,6248.5
882.0,302.0,409.0,332.0,5213.0
532.0,894.0,785.0,849.0,8944.5
492.0,160.0,299.0,11.0,2975.5
289.0,649.0,728.0,698.0,7212.0
461.0,591.0,369.0,180.0,4810.0
275.0,92.0,934.0,977.0,6961.5
118.0,580.0,565.0,244.0,5167.0
96.0,710.0,379.0,257.0,4602.5
742.0,195.0,432.0,266.0,4628.0
840.0,168.0,555.0,743.0,6073.5
803.0,960.0,289.0,787.0,7111.5
162.0,119.0,131.0,336.0,1840.0
255.0,963.0,397.0,198.0,5681.0
942.0,792.0,531.0,858.0,8202.0
264.0,665.0,714.0,171.0,6349.5
318.0,630.0,533.0,826.0,6430.0
938.0,360.0,546.0,762.0,6829.0
304.0,946.0,284.0,511.0,5632.5
356.0,962.0,639.0,291.0,7229.5
808.0,453.0,914.0,252.0,7923.0
320.0,178.0,735.0,608.0,5761.0
653.0,770.0,680.0,119.0,7194.5
446.0,783.0,948.0,36.0,8035.0
30.0,717.0,796.0,905.0,7548.5
251.0,988.0,318.0,575.0,5918.5
352.0,194.0,861.0,108.0,5753.0
446.0,127.0,443.0,980.0,4958.0
969.0,529.0,39.0,147.0,3940.5
507.0,429.0,439.0,763.0,5640.5
681.0,790.0,206.0,81.0,4883.5
366.0,172.0,582.0,6.0,4167.0
905.0,515.0,827.0,238.0,7847.0
932.0,857.0,544.0,213.0,7474.5
114.0,78.0,713.0,45.0,4094.5
726.0,15.0,501.0,293.0,4441.5
815.0,425.0,379.0,63.0,4894.5
301.0,272.0,714.0,161.0,5229.5
64.0,72.0,45.0,478.0,1286.0
295.0,86.0,332.0,672.0,3516.0
700.0,354.0,254.0,674.0,4743.0
168.0,494.0,54.0,147.0,2308.5
904.0,232.0,501.0,176.0,5273.0
691.0,909.0,228.0,489.0,5982.5
66.0,254.0,898.0,465.0,6081.5
394.0,341.0,381.0,326.0,4205.0
283.0,892.0,352.0,879.0,6320.5
424.0,991.0,644.0,970.0,8496.0
549.0,478.0,85.0,144.0,3173.0
797.0,628.0,941.0,519.0,8961.5
124.0,796.0,500.0,498.0,5883.0
994.0,783.0,298.0,43.0,5891.5
127.0,587.0,889.0,801.0,7661.5
719.0,250.0,923.0,730.0,7898.0
677.0,897.0,512.0,823.0,7839.5
177.0,809.0,503.0,80.0,5416.0
866.0,131.0,145.0,306.0,3309.0
974.0,700.0,163.0,1000.0,6363.0
430.0,711.0,318.0,57.0,4668.5
289.0,245.0,86.0,671.0,2749.5
99.0,533.0,107.0,978.0,3799.0
963.0,739.0,615.0,389.0,7801.5
286.0,249.0,556.0,927.0,5489.5
677.0,15.0,746.0,952.0,6557.0
669.0,512.0,883.0,791.0,8475.5
981.0,457.0,939.0,972.0,9486.0
116.0,135.0,871.0,192.0,5280.0
296.0,915.0,261.0,510.0,5407.0
424.0,744.0,532.0,950.0,7165.0
137.0,851.0,157.0,503.0,4366.5
65.0,340.0,793.0,954.0,6546.0
264.0,15.0,107.0,718.0,2185.0
628.0,411.0,54.0,880.0,4079.0
681.0,632.0,404.0,448.0,5950.0
94.0,540.0,527.0,749.0,5566.5
764.0,499.0,198.0,730.0,5110.0
886.0,643.0,172.0,790.0,5746.0
562.0,180.0,644.0,484.0,5610.0
617.0,302.0,549.0,648.0,5857.0
167.0,658.0,622.0,695.0,6460.5
829.0,430.0,160.0,526.0,4537.0
866.0,985.0,4.0,502.0,5460.0
938.0,748.0,427.0,804.0,7461.0
999.0,140.0,563.0,578.0,6100.0
142.0,861.0,279.0,325.0,4749.5
690.0,572.0,735.0,577.0,7636.5
42.0,825.0,373.0,923.0,5808.5
937.0,376.0,23.0,510.0,3882.0
52.0,395.0,320.0,970.0,4344.0
666.0,61.0,2.0,458.0,2212.0
190.0,866.0,246.0,31.0,4254.5
261.0,684.0,194.0,32.0,3592.0
573.0,378.0,350.0,728.0,5122.0
729.0,4.0,67.0,716.0,2879.0
479.0,318.0,742.0,289.0,6055.5
416.0,952.0,1000.0,654.0,9669.0
883.0,614.0,29.0,546.0,4572.0
453.0,259.0,808.0,895.0,7065.5
39.0,571.0,304.0,390.0,3896.0
229.0,927.0,679.0,445.0,7301.5
292.0,978.0,464.0,654.0,6819.0
905.0,97.0,481.0,450.0,5181.0
647.0,496.0,571.0,514.0,6408.0
351.0,660.0,791.0,440.0,7297.0
773.0,539.0,933.0,684.0,8854.0
541.0,708.0,877.0,195.0,7883.5
565.0,547.0,812.0,312.0,7299.0
225.0,570.0,854.0,202.0,6733.0
982.0,515.0,158.0,387.0,4879.5
736.0,477.0,607.0,570.0,6793.0
431.0,863.0,349.0,148.0,5418.0
714.0,532.0,580.0,610.0,6839.0
739.0,864.0,89.0,406.0,5124.0
590.0,261.0,187.0,418.0,3525.0
395.0,310.0,340.0,459.0,4108.5
588.0,343.0,923.0,77.0,6935.5
488.0,762.0,856.0,489.0,8275.5
136.0,213.0,988.0,542.0,6664.0
930.0,808.0,583.0,841.0,8460.5
730.0,326.0,17.0,920.0,3903.0
808.0,804.0,751.0,456.0,8467.0
765.0,44.0,124.0,124.0,2468.0
843.0,161.0,437.0,364.0,4900.0
281.0,881.0,544.0,865.0,7222.5
